"h3_id","count_traffic","mean_speed","scale"
"8a6ad8c2561ffff","1.85","38.5784","3"
"8a6ad8c24c67fff","1.1429","30.9066","3"
"8a6ad8d81917fff","1.5","35.1176","3"
"8a6ad8d01687fff","2.0","37.2184","3"
"8a6ad8d8344ffff","2.2","32.3484","3"
"8a6ad8c2699ffff","1.4546","31.5879","3"
"8a6ad8c33c0ffff","2.0","36.9762","3"
"8a6ad8d1ea37fff","2.25","36.2623","3"
"8a6ad8d1ebaffff","2.0","31.009","3"
"8a6ad8d89527fff","2.2","35.5005","3"
"8a6ad8da10cffff","1.0","32.2495","3"
"8a6ad8d8c097fff","2.0","32.3185","3"
"8a6ad8dacaaffff","3.0","31.4146","3"
"8a6ad8d8cc4ffff","2.0","31.3835","3"
"8a6ad8c20247fff","2.45","37.5745","3"
"8a6ad8d85297fff","1.5","33.2643","3"
"8a6ad8dac157fff","2.9333","34.7872","3"
"8a6ad8dae8d7fff","1.9091","32.0234","3"
"8a6ad8d0e407fff","1.1667","36.0572","3"
"8a6ad8daeb97fff","1.9091","34.4137","3"
"8a6ad8dac417fff","3.4286","37.9995","3"
"8a6ad8d0ec57fff","1.6667","33.7951","3"
"8a6ad8d8c457fff","2.0","30.1512","3"
"8a6ad8c30d77fff","1.9091","37.9971","3"
"8a6ad8c2378ffff","2.75","30.1856","3"
"8a6ad8c33c77fff","1.5714","31.4456","3"
"8a6ad8dac58ffff","1.25","38.2442","3"
"8a6ad8dae317fff","1.9091","33.8781","3"
"8a6ad8d1b78ffff","1.8","32.1445","3"
"8a6ad8d0275ffff","2.25","30.9428","3"
"8a6ad8dae04ffff","1.9091","31.1747","3"
"8a6ad8d0b0b7fff","1.5","33.1579","3"
"8a6ad8d0865ffff","1.6667","32.7531","3"
"8a6ad8d8916ffff","1.4286","33.6358","3"
"8a6ad8d830effff","1.7","36.7072","3"
"8a6ad8c3061ffff","2.0","34.0614","3"
"8a6ad8daca5ffff","3.0","36.9416","3"
"8a6ad8dacaf7fff","2.7647","30.4695","3"
"8a6ad8c30a2ffff","1.5833","34.4202","3"
"8a6ad8d8821ffff","1.8","32.7603","3"
"8a6ad8d0e117fff","1.1667","32.0899","3"
"8a6ad8d8308ffff","1.4444","37.8894","3"
"8a6ad8c3224ffff","3.65","38.4783","3"
"8a6ad8d1e6f7fff","2.1818","34.8798","3"
"8a6ad8c2610ffff","1.25","31.7845","3"
"8a6ad8d8836ffff","1.8","32.9373","3"
"8a6ad8dae8cffff","1.9091","34.3744","3"
"8a6ad8d890d7fff","1.4286","31.3356","3"
"8a6ad8d8820ffff","1.8","33.5447","3"
"8a6ad8c2584ffff","1.3571","33.0919","3"
"8a6ad8daca57fff","3.0","38.2551","3"
"8a6ad8c2e427fff","2.0","30.6742","3"
"8a6ad8c30b6ffff","2.1333","30.9531","3"
"8a6ad8c326c7fff","2.6316","35.3526","3"
"8a6ad8d0b917fff","1.6667","36.2108","3"
"8a6ad8da28a7fff","2.0","36.8887","3"
"8a6ad8c2594ffff","1.5556","34.8112","3"
"8a6ad8d0ec4ffff","1.6667","30.8115","3"
"8a6ad8d1eb17fff","2.0","35.1341","3"
"8a6ad8d08b17fff","1.2727","31.9493","3"
"8a6ad8da9857fff","2.1818","35.3701","3"
"8a6ad8d19c0ffff","1.1429","32.5285","3"
"8a6ad8d0b02ffff","1.7143","36.9465","3"
"8a6ad8d09197fff","1.8333","37.0971","3"
"8a6ad8d0d48ffff","1.8333","32.9362","3"
"8a6ad8d8c837fff","2.0","36.6137","3"
"8a6ad8c26117fff","1.1429","37.8022","3"
"8a6ad8d8932ffff","1.5","34.4718","3"
"8a6ad8c35077fff","1.6429","38.1844","3"
"8a6ad8da980ffff","2.5833","30.6644","3"
"8a6ad8d1c4c7fff","2.0","37.4282","3"
"8a6ad8dadd07fff","2.9412","35.1958","3"
"8a6ad8c05177fff","2.85","34.7836","3"
"8a6ad8d1cd2ffff","1.0","32.7459","3"
"8a6ad8c3004ffff","1.0","30.3307","3"
"8a6ad8c02b5ffff","1.0","36.8314","3"
"8a6ad8c3249ffff","2.0","33.4312","3"
"8a6ad8d8994ffff","2.0","37.0818","3"
"8a6ad8c2e50ffff","1.0","36.9044","3"
"8a6ad8d8c687fff","1.0","38.7688","3"
"8a6ad8d02057fff","1.0","31.7169","3"
"8a6ad8dae14ffff","1.1667","36.0133","3"
"8a6ad8c202e7fff","2.65","30.2025","3"
"8a6ad8c25287fff","1.75","38.6136","3"
"8a6ad8d08adffff","1.6923","34.6026","3"
"8a6ad8c2020ffff","2.65","34.5783","3"
"8a6ad8d0a2f7fff","1.375","34.703","3"
"8a6ad8c25677fff","1.8","35.6744","3"
"8a6ad8d1e647fff","1.7778","31.6608","3"
"8a6ad8c21d9ffff","2.4","33.8355","3"
"8a6ad8c23567fff","2.65","31.3594","3"
"8a6ad8d8c947fff","2.0","37.7573","3"
"8a6ad8c23467fff","2.5","36.5914","3"
"8a6ad8dae607fff","1.2","37.6276","3"
"8a6ad8c03b47fff","1.4","36.3059","3"
"8a6ad8d1c4d7fff","2.0","30.3662","3"
"8a6ad8dac4a7fff","3.4","35.1498","3"
"8a6ad8c03b57fff","2.0","31.4865","3"
"8a6ad8c33d1ffff","2.0","30.4045","3"
"8a6ad8d1c437fff","2.0","33.2999","3"
"8a6ad8d820c7fff","2.0","31.6648","3"
"8a6ad8d1e60ffff","2.6","36.5794","3"
"8a6ad8d1a537fff","2.0909","34.1244","3"
"8a6ad8d0e417fff","1.0","34.1297","3"
"8a6ad8dac097fff","3.0","30.5","3"
"8a6ad8c2566ffff","1.85","34.65","3"
"8a6ad8c03877fff","2.0","38.6692","3"
"8a6ad8d1950ffff","1.0","30.3651","3"
"8a6ad8d0b9a7fff","1.6667","36.0173","3"
"8a6ad8d8cc6ffff","2.0","38.4118","3"
"8a6ad8c236d7fff","2.6","31.1495","3"
"8a6ad8d83cb7fff","2.5","33.6297","3"
"8a6ad8d8c827fff","2.0","33.2944","3"
"8a6ad8d8c897fff","2.0","32.1243","3"
"8a6ad8d1ccd7fff","2.25","32.7602","3"
"8a6ad8c23547fff","2.65","31.1833","3"
"8a6ad8c26027fff","1.0","32.5721","3"
"8a6ad8c23d6ffff","2.6","31.625","3"
"8a6ad8d8cd4ffff","2.0","33.4306","3"
"8a6ad8d02777fff","1.0","38.6848","3"
"8a6ad8d1c4effff","2.25","36.2869","3"
"8a6ad8c346e7fff","1.9091","33.4956","3"
"8a6ad8d136dffff","2.875","34.978","3"
"8a6ad8c253b7fff","1.6","31.2368","3"
"8a6ad8d882e7fff","1.75","38.4945","3"
"8a6ad8d84d47fff","1.3333","32.4079","3"
"8a6ad8dae4f7fff","1.5","36.9444","3"
"8a6ad8c306f7fff","1.9412","35.6126","3"
"8a6ad8d88217fff","1.6","30.8759","3"
"8a6ad8d0206ffff","2.6667","34.9885","3"
"8a6ad8d08647fff","1.5833","30.7755","3"
"8a6adea48c5ffff","3.125","31.0013","3"
"8a6ad8c2539ffff","1.55","32.9628","3"
"8a6ad8c03b17fff","2.0","32.0026","3"
"8a6ad8d03a4ffff","2.0","35.6961","3"
"8a6ad8da1397fff","1.0","34.3635","3"
"8a6ad8c26b37fff","1.3333","37.6547","3"
"8a6ad8dae85ffff","1.8","31.8843","3"
"8a6ad8c33c57fff","1.9375","31.6234","3"
"8a6ad8c21d17fff","2.6111","37.2296","3"
"8a6ad8d0866ffff","1.75","38.4458","3"
"8a6ad8d845a7fff","2.0","35.7311","3"
"8a6ad8dae3affff","1.9091","31.3192","3"
"8a6ad8d8346ffff","2.2","37.982","3"
"8a6ad8d8539ffff","2.7143","38.531","3"
"8a6ad8d89327fff","1.5714","33.6921","3"
"8a6ad8c03b07fff","1.8","23.3423","2"
"8a6ad8c260f7fff","1.1818","23.1913","2"
"8a6ad8d89ab7fff","1.4286","26.1201","2"
"8a6ad8c24937fff","1.3333","22.9583","2"
"8a6ad8d89a47fff","1.4286","23.4107","2"
"8a6ad8c2028ffff","2.65","23.9531","2"
"8a6ad8d020dffff","2.25","27.99","2"
"8a6ad8d82baffff","1.0","23.5638","2"
"8a6ad8d56487fff","1.6111","23.7671","2"
"8a6ad8d8c99ffff","2.0","26.9279","2"
"8a6ad8dae05ffff","1.9091","24.1028","2"
"8a6ad8c252b7fff","1.55","24.8393","2"
"8a6ad8d8c1a7fff","2.0","20.367","2"
"8a6ad8c26b27fff","1.5","22.4871","2"
"8a6ad8c318e7fff","2.0","23.3582","2"
"8a6ad8d890cffff","1.4286","28.7016","2"
"8a6ad8dac087fff","3.0","25.0967","2"
"8a6ad8da0467fff","1.0","24.6823","2"
"8a6ad8d0b01ffff","1.625","25.0011","2"
"8a6ad8d8e987fff","1.4286","26.2558","2"
"8a6ad8da371ffff","1.5","24.388","2"
"8a6ad8dac14ffff","3.1333","27.3273","2"
"8a6ad8d03a6ffff","2.0","28.123","2"
"8a6ad8c25687fff","1.6471","24.295","2"
"8a6adea4834ffff","3.25","26.622","2"
"8a6ad8da2aa7fff","1.4","27.5783","2"
"8a6ad8dae067fff","2.0","22.0094","2"
"8a6ad8dada4ffff","2.1818","26.7032","2"
"8a6ad8c236affff","2.65","27.5519","2"
"8a6ad8d82b07fff","1.0","23.0228","2"
"8a6ad8d0b837fff","1.6667","27.5424","2"
"8a6ad8c35057fff","1.6429","21.5982","2"
"8a6ad8dae167fff","1.7","21.8073","2"
"8a6ad8d81837fff","2.0","28.2488","2"
"8a6ad8c20a6ffff","2.2","24.5908","2"
"8a6ad8c260d7fff","1.5","21.8971","2"
"8a6ad8c05c0ffff","2.6","24.0057","2"
"8a6ad8d0864ffff","1.5833","25.1389","2"
"8a6ad8c268a7fff","1.3636","20.4154","2"
"8a6ad8d81a87fff","1.5","28.1085","2"
"8a6ad8d1b79ffff","1.8","21.2613","2"
"8a6ad8c260c7fff","1.2727","20.0942","2"
"8a6ad8d1b007fff","1.4286","21.6004","2"
"8a6ad8d1eaaffff","2.0","25.3684","2"
"8a6ad8dae4e7fff","1.5714","22.0619","2"
"8a6ad8d0b91ffff","1.6667","28.3853","2"
"8a6ad8d0829ffff","1.6667","23.2051","2"
"8a6ad8d890effff","1.4286","25.7506","2"
"8a6ad8dae8effff","1.9091","24.9646","2"
"8a6ad8d81287fff","1.5","27.4413","2"
"8a6ad8d0b51ffff","1.0","21.069","2"
"8a6ad8d1b8dffff","1.1429","21.9741","2"
"8a6ad8da10e7fff","1.0","20.2457","2"
"8a6ad8d1ea07fff","1.0","20.2794","2"
"8a6ad8da2317fff","1.1667","20.2193","2"
"8a6ad8d1b85ffff","1.125","20.1963","2"
"8a6ad8dac46ffff","1.0","28.2356","2"
"8a6ad8d89857fff","2.0","26.771","2"
"8a6ad8dae857fff","1.1","22.6447","2"
"8a6ad8da3607fff","1.0","26.7247","2"
"8a6ad8c26017fff","1.0","21.265","2"
"8a6ad8d0ec5ffff","1.6667","28.36","2"
"8a6ad8c34ae7fff","1.8182","27.7768","2"
"8a6ad8c2346ffff","2.75","20.0022","2"
"8a6ad8c24c77fff","1.3333","27.8","2"
"8a6ad8d85b6ffff","1.8","20.4596","2"
"8a6ad8dae8dffff","1.9091","28.7677","2"
"8a6ad8c25617fff","1.85","22.3656","2"
"8a6ad8c002dffff","2.0","23.9082","2"
"8a6ad8d0b887fff","1.4167","28.9329","2"
"8a6ad8dae79ffff","1.8","24.6493","2"
"8a6ad8c3074ffff","2.0588","25.2414","2"
"8a6ad8d8c8b7fff","2.0","20.2576","2"
"8a6ad8d83087fff","1.7","25.9198","2"
"8a6ad8c2529ffff","1.85","22.5837","2"
"8a6ad8c03b4ffff","1.6","26.1704","2"
"8a6ad8c3404ffff","1.9091","27.8906","2"
"8a6ad8c25947fff","1.5","26.3134","2"
"8a6ad8c343b7fff","1.9091","27.8934","2"
"8a6ad8d0a66ffff","1.25","28.6815","2"
"8a6ad8daea97fff","2.0","22.3463","2"
"8a6ad8d0b98ffff","1.5833","25.5431","2"
"8a6ad8d0b0e7fff","1.625","23.8106","2"
"8a6ad8d1db17fff","1.1429","21.3227","2"
"8a6ad8c231b7fff","2.65","24.9977","2"
"8a6ad8dadd37fff","3.0","22.5534","2"
"8a6ad8c03a67fff","1.6","24.7552","2"
"8a6ad8d1e61ffff","2.8182","27.6652","2"
"8a6ad8c24407fff","1.5","23.493","2"
"8a6ad8d0838ffff","1.6667","24.3612","2"
"8a6ad8d8c69ffff","2.0","26.1983","2"
"8a6ad8c343a7fff","1.9091","28.6133","2"
"8a6ad8d0b517fff","1.75","28.6581","2"
"8a6ad8d88577fff","1.75","26.0842","2"
"8a6ad8c34a1ffff","1.5","20.9317","2"
"8a6ad8d80337fff","1.0","23.8011","2"
"8a6ad8da36c7fff","1.0","21.7794","2"
"8a6ad8da9877fff","1.0","20.7265","2"
"8a6ad8da13b7fff","1.0","20.5045","2"
"8a6ad8d88547fff","1.75","21.9482","2"
"8a6ad8dac587fff","1.25","23.3313","2"
"8a6ad8d8c45ffff","2.0","28.0475","2"
"8a6ad8d0ec47fff","1.6667","21.3284","2"
"8a6ad8c0028ffff","2.2","27.3509","2"
"8a6ad8c258cffff","1.3636","28.4702","2"
"8a6ad8d1dbaffff","1.1429","22.0138","2"
"8a6ad8d0272ffff","2.6667","22.8012","2"
"8a6ad8d88caffff","2.0","22.2178","2"
"8a6adea480e7fff","3.1875","20.7177","2"
"8a6ad8c30667fff","2.0588","21.9641","2"
"8a6ad8d082a7fff","1.6667","23.4546","2"
"8a6ad8d853a7fff","2.6667","20.2726","2"
"8a6ad8d1cc07fff","2.0","25.0962","2"
"8a6ad8dae12ffff","1.9091","21.0924","2"
"8a6ad8c21c97fff","2.7","20.3437","2"
"8a6ad8c0385ffff","2.2","22.6308","2"
"8a6ad8d0e8affff","1.2","27.9725","2"
"8a6ad8c268effff","1.25","24.5578","2"
"8a6ad8c05147fff","2.0","21.1911","2"
"8a6ad8db1277fff","2.0","20.0307","2"
"8a6ad8c32417fff","1.8571","25.598","2"
"8a6ad8dac027fff","3.0","23.6182","2"
"8a6ad8d0b8dffff","1.8462","23.9472","2"
"8a6ad8d81b5ffff","2.0","24.2797","2"
"8a6ad8d02757fff","2.25","21.9577","2"
"8a6ad8da1577fff","1.0","28.4979","2"
"8a6ad8dac0affff","2.9375","25.7064","2"
"8a6ad8c256affff","1.85","26.3221","2"
"8a6ad8c30ccffff","1.9091","24.8492","2"
"8a6ad8da0677fff","1.0","26.9913","2"
"8a6ad8d0b8a7fff","1.5833","23.0179","2"
"8a6ad8d1e287fff","1.25","20.2867","2"
"8a6ad8c268affff","1.2222","25.9209","2"
"8a6ad8d0b05ffff","2.2632","26.1962","2"
"8a6adea480effff","3.1875","22.2331","2"
"8a6ad8dae78ffff","1.8","26.9204","2"
"8a6ad8d1a5b7fff","2.1818","23.5135","2"
"8a6ad8d85667fff","1.5","24.1215","2"
"8a6ad8d19507fff","1.0","26.746","2"
"8a6ad8d89a57fff","1.4286","27.0998","2"
"8a6ad8d81377fff","1.2","20.6761","2"
"8a6ad8c03ab7fff","1.0","23.3878","2"
"8a6ad8c05107fff","2.7","23.2688","2"
"8a6ad8d8855ffff","1.75","23.4784","2"
"8a6ad8da370ffff","1.4286","25.2164","2"
"8a6ad8d8121ffff","1.4286","26.1056","2"
"8a6ad8da2ab7fff","1.25","25.5584","2"
"8a6ad8dac017fff","2.875","27.2549","2"
"8a6ad8d1e607fff","3.3636","23.7479","2"
"8a6ad8d85b4ffff","1.8","22.994","2"
"8a6ad8da299ffff","2.0","20.7164","2"
"8a6ad8c244f7fff","1.0","22.4753","2"
"8a6ad8da1207fff","1.0","28.6367","2"
"8a6adea483a7fff","3.3125","24.0853","2"
"8a6adea49c97fff","3.25","25.0167","2"
"8a6ad8dae387fff","1.9091","25.538","2"
"8a6ad8c303a7fff","2.1176","22.4394","2"
"8a6ad8daa68ffff","2.0","27.2739","2"
"8a6ad8c236a7fff","2.3158","25.4711","2"
"8a6ad8d09a1ffff","1.0","28.0207","2"
"8a6adea483b7fff","3.3125","22.1539","2"
"8a6ad8c05117fff","2.95","22.6317","2"
"8a6ad8c05b8ffff","2.9","23.724","2"
"8a6ad8c244c7fff","1.4","23.7766","2"
"8a6ad8da286ffff","2.0","27.1234","2"
"8a6ad8c0514ffff","2.0","26.073","2"
"8a6ad8c05157fff","2.0","27.9691","2"
"8a6ad8c35627fff","1.5","28.7856","2"
"8a6ad8d0b817fff","1.6667","25.3185","2"
"8a6ad8d1b147fff","1.1429","20.2982","2"
"8a6ad8c32297fff","2.6842","23.3722","2"
"8a6ad8c2576ffff","1.55","24.7788","2"
"8a6ad8c05c57fff","2.6","27.8897","2"
"8a6ad8c23617fff","2.7059","24.7215","2"
"8a6ad8c357affff","2.2667","20.4239","2"
"8a6ad8c05c4ffff","2.1667","26.4875","2"
"8a6ad8d0d4d7fff","1.8","28.8141","2"
"8a6ad8da9baffff","2.1818","21.1347","2"
"8a6ad8da20cffff","1.4","26.6671","2"
"8a6ad8d08317fff","1.6667","23.6974","2"
"8a6ad8c30b2ffff","2.2","27.1299","2"
"8a6ad8c34b6ffff","1.9","28.2755","2"
"8a6ad8c21c37fff","2.45","24.4032","2"
"8a6ad8d1e297fff","1.0","22.5025","2"
"8a6ad8c2575ffff","1.0","25.5534","2"
"8a6ad8d1319ffff","1.0","28.6429","2"
"8a6ad8d80407fff","1.0","23.0239","2"
"8a6ad8d80187fff","1.0","25.6926","2"
"8a6ad8d89517fff","1.0","26.685","2"
"8a6ad8d016b7fff","2.0","24.9758","2"
"8a6ad8d1c52ffff","1.3333","23.7726","2"
"8a6ad8c0515ffff","2.0","27.4439","2"
"8a6ad8d82adffff","2.5","22.6119","2"
"8a6ad8c25977fff","1.421","28.0468","2"
"8a6ad8dae8c7fff","1.9091","24.2353","2"
"8a6ad8dac02ffff","2.5714","20.6249","2"
"8a6ad8c03b5ffff","1.8","22.2864","2"
"8a6ad8d80157fff","1.0","26.2219","2"
"8a6ad8d1e207fff","2.2222","20.667","2"
"8a6ad8d1c4dffff","2.0","22.1725","2"
"8a6ad8d0b2a7fff","1.45","22.0008","2"
"8a6ad8c20267fff","1.75","25.565","2"
"8a6ad8d02b1ffff","2.3333","22.9765","2"
"8a6ad8d8200ffff","3.0","23.4317","2"
"8a6ad8d0a65ffff","1.3333","22.0995","2"
"8a6ad8d88cd7fff","1.75","26.6438","2"
"8a6ad8d1eaa7fff","1.6667","28.953","2"
"8a6ad8c32797fff","1.8125","26.9901","2"
"8a6ad8c324c7fff","1.8667","22.2412","2"
"8a6ad8d19cd7fff","1.1429","21.8196","2"
"8a6ad8da285ffff","2.0","28.5593","2"
"8a6ad8d09aaffff","1.0","22.0763","2"
"8a6ad8c25667fff","1.8","27.9866","2"
"8a6ad8d1db1ffff","1.1429","27.1569","2"
"8a6ad8c25387fff","1.6","24.981","2"
"8a6ad8c2026ffff","2.6","22.1479","2"
"8a6ad8d833b7fff","1.8","24.6888","2"
"8a6ad8dae4effff","1.5","27.2909","2"
"8a6adea48037fff","1.5454","25.7924","2"
"8a6ad8daca1ffff","2.8235","27.0186","2"
"8a6ad8c0039ffff","1.6667","27.4046","2"
"8a6ad8c0510ffff","2.85","26.95","2"
"8a6ad8c324f7fff","1.9286","23.913","2"
"8a6ad8d0ed17fff","1.6667","20.6904","2"
"8a6ad8d8234ffff","2.5","22.6198","2"
"8a6ad8dadd2ffff","1.7143","20.9709","2"
"8a6ad8d85757fff","2.1667","26.2558","2"
"8a6ad8da9b17fff","2.1818","22.5159","2"
"8a6ad8d020cffff","2.25","23.7277","2"
"8a6ad8d898effff","2.0","23.7488","2"
"8a6ad8dae7affff","1.625","27.497","2"
"8a6ad8d0914ffff","1.0","27.6025","2"
"8a6ad8c20a4ffff","2.4","25.2274","2"
"8a6ad8d81a67fff","2.0","22.4755","2"
"8a6ad8c237affff","2.85","21.4329","2"
"8a6ad8d8272ffff","2.0","20.1879","2"
"8a6ad8d0b287fff","1.1333","25.0639","2"
"8a6ad8d08a37fff","1.5454","21.0775","2"
"8a6ad8dac437fff","1.25","21.3294","2"
"8a6ad8d0b8c7fff","1.8462","28.1203","2"
"8a6ad8c34b4ffff","1.9","21.0632","2"
"8a6ad8dacae7fff","3.0","26.6484","2"
"8a6ad8d0b12ffff","1.7692","23.1129","2"
"8a6ad8c21da7fff","2.35","20.8215","2"
"8a6ad8d1e21ffff","2.1111","23.3982","2"
"8a6adea48ceffff","1.25","24.4278","2"
"8a6ad8c03957fff","1.8","26.461","2"
"8a6ad8c2354ffff","2.9","24.9481","2"
"8a6ad8d89a0ffff","1.4286","21.9624","2"
"8a6ad8d88557fff","1.0","28.5234","2"
"8a6ad8da0707fff","1.0","28.2322","2"
"8a6ad8d08aa7fff","1.0","27.2346","2"
"8a6ad8c2e51ffff","2.0","23.3698","2"
"8a6ad8c000dffff","4.0","27.6311","2"
"8a6ad8d8cd47fff","2.0","20.0341","2"
"8a6ad8c25167fff","1.3333","21.4929","2"
"8a6ad8d8056ffff","1.0","26.9872","2"
"8a6ad8d08a8ffff","1.3","22.6828","2"
"8a6ad8c24457fff","1.5","22.0191","2"
"8a6ad8d08a17fff","1.2727","21.0062","2"
"8a6adea49cc7fff","1.1","21.408","2"
"8a6ad8d88c1ffff","2.0","28.3815","2"
"8a6ad8d1ea87fff","2.0","26.1272","2"
"8a6ad8c23d5ffff","2.55","25.7104","2"
"8a6ad8c23ccffff","2.65","27.6774","2"
"8a6adea4818ffff","3.1875","25.579","2"
"8a6ad8d8951ffff","2.0","20.6014","2"
"8a6ad8d0b0effff","1.7778","24.4876","2"
"8a6ad8d0b937fff","1.3333","23.2097","2"
"8a6ad8d81a77fff","2.0","21.6763","2"
"8a6ad8d89a77fff","1.5","24.946","2"
"8a6ad8da9b9ffff","1.4546","25.8017","2"
"8a6ad8d08ad7fff","1.2","26.2197","2"
"8a6ad8d1b177fff","1.1429","25.3557","2"
"8a6ad8da35a7fff","1.5714","23.8316","2"
"8a6ad8d88097fff","2.0","20.6691","2"
"8a6ad8d1a897fff","2.5","23.3769","2"
"8a6ad8c350dffff","1.6429","23.7133","2"
"8a6ad8c0395ffff","1.8","27.796","2"
"8a6ad8da2b07fff","1.25","23.3635","2"
"8a6ad8d0832ffff","1.6667","22.6893","2"
"8a6ad8d1e6cffff","2.25","27.3909","2"
"8a6ad8d8854ffff","2.0","28.0444","2"
"8a6adea48387fff","3.1875","23.2932","2"
"8a6ad8dae617fff","1.8","28.8629","2"
"8a6ad8d0a297fff","1.375","22.506","2"
"8a6ad8d0b8affff","1.0909","24.5723","2"
"8a6ad8d12327fff","7.3333","22.7974","2"
"8a6ad8d0b88ffff","1.8462","20.0432","2"
"8a6ad8d0b39ffff","1.45","24.3386","2"
"8a6adea49c4ffff","3.5","24.9224","2"
"8a6ad8c2036ffff","2.15","23.838","2"
"8a6ad8d0b81ffff","1.6667","23.9636","2"
"8a6ad8c318c7fff","2.0","24.5284","2"
"8a6ad8da26c7fff","1.0","23.9793","2"
"8a6ad8d898affff","2.0","26.6669","2"
"8a6ad8d162b7fff","3.0","20.1359","2"
"8a6ad8d8cd6ffff","3.0","20.6309","2"
"8a6ad8dac007fff","2.9375","24.1093","2"
"8a6ad8d8564ffff","1.5714","27.4607","2"
"8a6ad8c0076ffff","1.6667","26.8418","2"
"8a6ad8d81a2ffff","2.0","28.8459","2"
"8a6ad8d19ce7fff","1.1429","20.7197","2"
"8a6ad8c324cffff","1.8125","25.0661","2"
"8a6ad8dac01ffff","1.4286","22.6472","2"
"8a6ad8da3537fff","1.7143","27.2098","2"
"8a6ad8c2601ffff","1.1","20.412","2"
"8a6ad8d85a27fff","1.8","22.1905","2"
"8a6ad8da342ffff","1.375","27.5686","2"
"8a6ad8dae38ffff","1.9091","25.1188","2"
"8a6ad8da298ffff","1.0","24.0447","2"
"8a6ad8d84d6ffff","1.5","26.8034","2"
"8a6ad8da2987fff","2.0","21.5319","2"
"8a6ad8c261affff","1.0","26.2405","2"
"8a6ad8da0487fff","2.0","22.9118","2"
"8a6ad8d7260ffff","1.0","27.1869","2"
"8a6ad8d19cc7fff","1.0","23.1196","2"
"8a6ad8c350e7fff","1.3333","24.2634","2"
"8a6ad8da2857fff","1.0","24.8354","2"
"8a6ad8c02307fff","1.25","24.6013","2"
"8a6ad8d84d77fff","1.3333","26.6024","2"
"8a6ad8d1ada7fff","1.0","22.6995","2"
"8a6ad8c350cffff","1.0","25.5002","2"
"8a6ad8c03857fff","2.0","25.6562","2"
"8a6ad8dae787fff","1.8182","20.6307","2"
"8a6ad8d0e42ffff","1.1667","22.9434","2"
"8a6ad8c30d67fff","1.9","22.1902","2"
"8a6ad8c30567fff","2.1","20.1499","2"
"8a6ad8d08337fff","1.4","27.2398","2"
"8a6ad8c21d8ffff","2.6","26.1664","2"
"8a6ad8d8c0b7fff","2.0","21.5518","2"
"8a6ad8c318effff","2.0","21.7005","2"
"8a6ad8c23ceffff","2.65","28.7512","2"
"8a6ad8c256a7fff","1.3333","23.7093","2"
"8a6ad8d88c8ffff","2.5","24.1176","2"
"8a6ad8d1ea1ffff","2.2","23.8637","2"
"8a6adea480affff","2.9333","20.5953","2"
"8a6ad8d08aaffff","1.3","24.661","2"
"8a6ad8c34337fff","1.9091","23.6077","2"
"8a6ad8d89317fff","1.4286","20.2153","2"
"8a6ad8da3517fff","1.375","21.0576","2"
"8a6ad8d81a47fff","2.0","22.0903","2"
"8a6ad8d820e7fff","3.5","22.9967","2"
"8a6ad8c05ceffff","2.65","28.7266","2"
"8a6ad8d08307fff","1.7273","24.8667","2"
"8a6ad8c30a37fff","1.0","27.6626","2"
"8a6ad8dae637fff","2.0","27.4663","2"
"8a6ad8c21cb7fff","2.4","26.4962","2"
"8a6ad8dae46ffff","1.5","25.1935","2"
"8a6ad8d890c7fff","1.4286","23.1012","2"
"8a6ad8c350effff","1.6429","21.2015","2"
"8a6ad8d08a9ffff","1.3","21.401","2"
"8a6ad8c30387fff","2.0588","27.2008","2"
"8a6ad8c00317fff","1.5","23.4561","2"
"8a6ad8daa69ffff","2.0","28.687","2"
"8a6ad8da36f7fff","1.5714","20.8038","2"
"8a6ad8d8982ffff","2.0","23.0903","2"
"8a6ad8c03baffff","1.0","23.9433","2"
"8a6ad8c3042ffff","2.2143","28.2236","2"
"8a6ad8dae7a7fff","1.5","24.5118","2"
"8a6ad8dae48ffff","1.5","24.7085","2"
"8a6adea49c5ffff","3.1875","21.9989","2"
"8a6ad8c24427fff","1.5","21.0498","2"
"8a6ad8d88527fff","1.5","25.3295","2"
"8a6ad8da2867fff","2.0","23.5606","2"
"8a6ad8d8c187fff","2.0","27.7682","2"
"8a6ad8d19cf7fff","1.1429","20.4627","2"
"8a6ad8c350c7fff","1.6429","26.1975","2"
"8a6adea48347fff","3.125","24.4701","2"
"8a6ad8da355ffff","1.0","25.2469","2"
"8a6ad8d1cc0ffff","2.0","25.6029","2"
"8a6ad8c05b97fff","2.85","20.5076","2"
"8a6ad8d858e7fff","1.5","25.1596","2"
"8a6ad8d85747fff","2.4286","21.6104","2"
"8a6ad8c34b5ffff","1.9","22.7539","2"
"8a6ad8da224ffff","1.25","24.6307","2"
"8a6ad8c00287fff","2.2","20.496","2"
"8a6ad8c0542ffff","1.0","28.7228","2"
"8a6ad8d5649ffff","1.0","27.7444","2"
"8a6ad8da120ffff","1.0","26.9299","2"
"8a6ad8c31b97fff","2.0","21.902","2"
"8a6ad8d0a647fff","1.0","23.5755","2"
"8a6ad8d0e88ffff","1.2","20.7073","2"
"8a6ad8d0b2affff","1.45","23.9976","2"
"8a6ad8d0b2f7fff","1.1875","25.3698","2"
"8a6ad8da3437fff","1.5","25.9215","2"
"8a6ad8d19d77fff","1.1667","20.9592","2"
"8a6ad8c3039ffff","2.0588","22.6369","2"
